Ranger Serial Number:,,,,,,,,
UTC time,Local time,LocationID,PM1 (ug/m3),PM2.5 (ug/m3),PMrsp (ug/m3),PM10 (ug/m3),TSP (ug/m3),Status(f:fail a:aging w:warming-up z:zerocal c:spancal)
3/29/2024 13:09,3/30/2024 0:09,18,2.7,3.1,3.6,4.3,4.8,
3/29/2024 13:10,3/30/2024 0:10,18,2.7,3.3,4.1,5.1,5.9,
3/29/2024 13:11,3/30/2024 0:11,18,2.7,3.2,3.8,4.6,5.2,
3/29/2024 13:12,3/30/2024 0:12,18,2.8,3.3,3.9,4.7,5.3,
3/29/2024 13:13,3/30/2024 0:13,18,2.7,3.2,3.7,4.4,4.9,
3/29/2024 13:14,3/30/2024 0:14,18,2.7,3.3,3.7,4.6,5.2,
3/29/2024 13:15,3/30/2024 0:15,18,2.6,3.1,3.7,4.5,5.1,
3/29/2024 13:16,3/30/2024 0:16,18,2.7,3.1,3.7,4.4,5,
3/29/2024 13:17,3/30/2024 0:17,18,2.7,3.3,3.8,4.5,5,
3/29/2024 13:18,3/30/2024 0:18,18,2.8,3.2,3.9,4.7,5.2,
3/29/2024 13:19,3/30/2024 0:19,18,2.8,3.3,3.8,4.4,4.9,
3/29/2024 13:20,3/30/2024 0:20,18,2.7,3.1,3.6,4.3,4.8,
3/29/2024 13:21,3/30/2024 0:21,18,2.8,3.3,3.8,4.5,5,
3/29/2024 13:22,3/30/2024 0:22,18,2.6,3.1,3.6,4.3,4.9,
3/29/2024 13:23,3/30/2024 0:23,18,2.8,3.3,4.1,4.9,5.6,
3/29/2024 13:24,3/30/2024 0:24,18,2.7,3.3,3.9,4.7,5.3,
3/29/2024 13:25,3/30/2024 0:25,18,2.7,3.2,3.9,4.5,5,
3/29/2024 13:26,3/30/2024 0:26,18,2.8,3.3,3.9,4.7,5.3,
3/29/2024 13:27,3/30/2024 0:27,18,2.8,3.2,3.7,4.4,5.1,
3/29/2024 13:28,3/30/2024 0:28,18,2.7,3.2,3.7,4.3,4.8,
3/29/2024 13:29,3/30/2024 0:29,18,2.8,3.3,3.9,4.6,5.1,
3/29/2024 13:30,3/30/2024 0:30,18,2.8,3.3,3.9,4.8,5.5,
3/29/2024 13:31,3/30/2024 0:31,18,2.8,3.3,4,4.7,5.2,
3/29/2024 13:32,3/30/2024 0:32,18,2.9,3.3,4.2,5.1,5.8,
3/29/2024 13:33,3/30/2024 0:33,18,2.9,3.3,3.8,4.5,5.1,
3/29/2024 13:34,3/30/2024 0:34,18,2.9,3.5,4.1,4.8,5.3,
3/29/2024 13:35,3/30/2024 0:35,18,3,3.5,4.1,4.7,5.2,
3/29/2024 13:36,3/30/2024 0:36,18,3,3.5,4.1,4.9,5.5,
3/29/2024 13:37,3/30/2024 0:37,18,3,3.5,4,4.7,5.2,
3/29/2024 13:38,3/30/2024 0:38,18,2.9,3.5,4,4.6,5,
3/29/2024 13:39,3/30/2024 0:39,18,3.1,3.6,4.1,4.9,5.6,
3/29/2024 13:40,3/30/2024 0:40,18,3,3.6,4.1,4.9,5.5,
3/29/2024 13:41,3/30/2024 0:41,18,3.1,3.6,4.1,4.7,5.3,
3/29/2024 13:42,3/30/2024 0:42,18,3,3.5,4,4.5,4.9,
3/29/2024 13:43,3/30/2024 0:43,18,3,3.5,4,4.6,5,
3/29/2024 13:44,3/30/2024 0:44,18,3.1,3.6,4.2,4.9,5.4,
3/29/2024 13:45,3/30/2024 0:45,18,3.1,3.7,4.2,4.8,5.2,
3/29/2024 13:46,3/30/2024 0:46,18,3.2,3.6,4.1,4.8,5.3,
3/29/2024 13:47,3/30/2024 0:47,18,3.2,3.7,4.2,4.8,5.4,
3/29/2024 13:48,3/30/2024 0:48,18,3.1,3.6,4.3,5,5.5,
3/29/2024 13:49,3/30/2024 0:49,18,3.2,3.8,4.4,5.1,5.7,
3/29/2024 13:50,3/30/2024 0:50,18,3.3,3.8,4.3,5,5.6,
3/29/2024 13:51,3/30/2024 0:51,18,3.2,3.7,4.4,5,5.5,
3/29/2024 13:52,3/30/2024 0:52,18,3.2,3.7,4.3,5,5.5,
3/29/2024 13:53,3/30/2024 0:53,18,3.2,3.8,4.3,5.1,5.6,
3/29/2024 13:54,3/30/2024 0:54,18,3.3,3.8,4.3,5.1,5.7,
3/29/2024 13:55,3/30/2024 0:55,18,3.4,3.9,4.5,5.3,5.9,
3/29/2024 13:56,3/30/2024 0:56,18,3.4,3.9,4.5,5.2,5.8,
3/29/2024 13:57,3/30/2024 0:57,18,3.4,4,4.6,5.3,5.9,
3/29/2024 13:58,3/30/2024 0:58,18,3.5,4.1,4.7,5.4,6,
3/29/2024 13:59,3/30/2024 0:59,18,3.5,4.1,4.6,5.4,6.1,
3/29/2024 14:00,3/30/2024 1:00,18,3.5,4.1,4.8,5.8,6.7,
3/29/2024 14:01,3/30/2024 1:01,18,3.6,4.2,4.8,5.8,6.5,
3/29/2024 14:02,3/30/2024 1:02,18,3.6,4.1,4.6,5.4,6,
3/29/2024 14:03,3/30/2024 1:03,18,3.7,4.2,4.8,5.5,6.1,
3/29/2024 14:04,3/30/2024 1:04,18,3.6,4.2,4.9,5.6,6.1,
3/29/2024 14:05,3/30/2024 1:05,18,3.7,4.3,4.9,5.6,6.1,
3/29/2024 14:06,3/30/2024 1:06,18,3.7,4.2,4.8,5.4,5.9,
3/29/2024 14:07,3/30/2024 1:07,18,3.7,4.2,5,5.8,6.5,
3/29/2024 14:08,3/30/2024 1:08,18,3.7,4.3,4.9,5.6,6.1,
3/29/2024 14:09,3/30/2024 1:09,18,3.8,4.4,5.1,6,6.6,
3/29/2024 14:10,3/30/2024 1:10,18,3.8,4.4,5,5.8,6.4,
3/29/2024 14:11,3/30/2024 1:11,18,3.9,4.5,5.1,6.1,6.8,
3/29/2024 14:12,3/30/2024 1:12,18,3.9,4.4,5.2,6.1,6.8,
3/29/2024 14:13,3/30/2024 1:13,18,3.9,4.6,5.3,6.2,6.9,
3/29/2024 14:14,3/30/2024 1:14,18,3.9,4.5,5,5.9,6.6,
3/29/2024 14:15,3/30/2024 1:15,18,3.9,4.6,5.2,6.1,6.8,
3/29/2024 14:16,3/30/2024 1:16,18,4,4.6,5.3,6.4,7.2,
3/29/2024 14:17,3/30/2024 1:17,18,4,4.5,5.3,6.1,6.8,
3/29/2024 14:18,3/30/2024 1:18,18,4,4.5,5.2,6.3,7,
3/29/2024 14:19,3/30/2024 1:19,18,4,4.5,5.2,5.9,6.4,
3/29/2024 14:20,3/30/2024 1:20,18,3.9,4.5,5.3,6.1,6.6,
3/29/2024 14:21,3/30/2024 1:21,18,3.9,4.5,5.1,5.9,6.5,
3/29/2024 14:22,3/30/2024 1:22,18,3.9,4.5,5.3,6.1,6.8,
3/29/2024 14:23,3/30/2024 1:23,18,4,4.7,5.3,6.1,6.7,
3/29/2024 14:24,3/30/2024 1:24,18,4,4.7,5.4,6.3,7,
3/29/2024 14:25,3/30/2024 1:25,18,3.9,4.6,5.2,6,6.7,
3/29/2024 14:26,3/30/2024 1:26,18,4,4.6,5.1,5.9,6.4,
3/29/2024 14:27,3/30/2024 1:27,18,4,4.7,5.4,6.3,7,
3/29/2024 14:28,3/30/2024 1:28,18,4.1,4.7,5.3,6.4,7.3,
3/29/2024 14:29,3/30/2024 1:29,18,4,4.7,5.4,6.1,6.7,
3/29/2024 14:30,3/30/2024 1:30,18,4.1,4.7,5.4,6.4,7.1,
3/29/2024 14:31,3/30/2024 1:31,18,4,4.7,5.2,6.1,6.7,
3/29/2024 14:32,3/30/2024 1:32,18,4.1,4.8,5.4,6.3,7,
3/29/2024 14:33,3/30/2024 1:33,18,4.1,4.8,5.4,6.2,6.9,
3/29/2024 14:34,3/30/2024 1:34,18,4,4.6,5.2,6.1,6.8,
3/29/2024 14:35,3/30/2024 1:35,18,4.1,4.8,5.5,6.5,7.2,
3/29/2024 14:36,3/30/2024 1:36,18,4.1,4.7,5.3,6.3,7,
3/29/2024 14:37,3/30/2024 1:37,18,4.2,4.9,5.6,6.6,7.4,
3/29/2024 14:38,3/30/2024 1:38,18,4,4.7,5.4,6.3,7.1,
3/29/2024 14:39,3/30/2024 1:39,18,4.2,4.9,5.7,6.6,7.3,
3/29/2024 14:40,3/30/2024 1:40,18,4.3,4.9,5.8,6.7,7.4,
3/29/2024 14:41,3/30/2024 1:41,18,4.1,4.7,5.4,6.4,7.1,
3/29/2024 14:42,3/30/2024 1:42,18,4.2,4.9,5.5,6.2,6.8,
3/29/2024 14:43,3/30/2024 1:43,18,4.2,4.8,5.4,6.2,6.9,
3/29/2024 14:44,3/30/2024 1:44,18,4.2,4.8,5.5,6.3,6.9,
3/29/2024 14:45,3/30/2024 1:45,18,4.2,4.8,5.7,6.6,7.3,
3/29/2024 14:46,3/30/2024 1:46,18,4.2,4.9,5.6,6.5,7.2,
3/29/2024 14:47,3/30/2024 1:47,18,4.3,5,5.7,6.8,7.5,
3/29/2024 14:48,3/30/2024 1:48,18,4.4,4.9,5.5,6.4,7,
3/29/2024 14:49,3/30/2024 1:49,18,4.4,5,5.8,6.7,7.4,
3/29/2024 14:50,3/30/2024 1:50,18,4.4,5,5.8,6.8,7.6,
3/29/2024 14:51,3/30/2024 1:51,18,4.4,5.1,5.9,6.9,7.6,
3/29/2024 14:52,3/30/2024 1:52,18,4.4,5,5.7,6.7,7.5,
3/29/2024 14:53,3/30/2024 1:53,18,4.5,5.2,5.9,6.9,7.7,
3/29/2024 14:54,3/30/2024 1:54,18,4.5,5,5.9,7.1,8,
3/29/2024 14:55,3/30/2024 1:55,18,4.4,5.1,6,6.9,7.6,
3/29/2024 14:56,3/30/2024 1:56,18,4.4,5.2,6,7.1,7.9,
3/29/2024 14:57,3/30/2024 1:57,18,4.4,5.1,5.9,7,7.8,
3/29/2024 14:58,3/30/2024 1:58,18,4.4,5.1,5.9,6.9,7.7,
3/29/2024 14:59,3/30/2024 1:59,18,4.4,5.1,6.1,7,7.8,
3/29/2024 15:00,3/30/2024 2:00,18,4.4,5.1,5.9,7.1,8.1,
3/29/2024 15:01,3/30/2024 2:01,18,4.3,5,5.7,6.6,7.3,
3/29/2024 15:02,3/30/2024 2:02,18,4.4,5,5.6,6.8,7.6,
3/29/2024 15:03,3/30/2024 2:03,18,4.4,5.2,6.1,7.5,8.5,
3/29/2024 15:04,3/30/2024 2:04,18,4.4,5.3,6.3,7.4,8.3,
3/29/2024 15:05,3/30/2024 2:05,18,4.3,5.1,6.2,7.4,8.3,
3/29/2024 15:06,3/30/2024 2:06,18,4.2,5.1,6.1,7.3,8.3,
3/29/2024 15:07,3/30/2024 2:07,18,4.3,5.1,6.1,7.5,8.5,
3/29/2024 15:08,3/30/2024 2:08,18,4.4,5.3,6.3,7.5,8.4,
3/29/2024 15:09,3/30/2024 2:09,18,4.4,5.3,6.1,7.5,8.5,
3/29/2024 15:10,3/30/2024 2:10,18,4.3,5.2,6.2,7.7,8.9,
3/29/2024 15:11,3/30/2024 2:11,18,4.3,5.1,6.2,7.6,8.6,
3/29/2024 15:12,3/30/2024 2:12,18,4.2,4.9,5.9,7.3,8.4,
3/29/2024 15:13,3/30/2024 2:13,18,4.3,5.1,6.3,7.8,9,
3/29/2024 15:14,3/30/2024 2:14,18,4.3,5.2,6.3,7.6,8.7,
3/29/2024 15:15,3/30/2024 2:15,18,4.3,5.1,6,7.2,8.2,
3/29/2024 15:16,3/30/2024 2:16,18,4.3,5.1,6,7.3,8.3,
3/29/2024 15:17,3/30/2024 2:17,18,4.3,5.2,6.1,7.6,8.6,
3/29/2024 15:18,3/30/2024 2:18,18,4.4,5.1,6.1,7.4,8.4,
3/29/2024 15:19,3/30/2024 2:19,18,4.4,5.2,6.1,7.4,8.3,
3/29/2024 15:20,3/30/2024 2:20,18,4.3,5.1,5.9,7,7.8,
3/29/2024 15:21,3/30/2024 2:21,18,4.3,5,5.8,6.8,7.6,
3/29/2024 15:22,3/30/2024 2:22,18,4.3,4.9,5.7,6.9,7.7,
3/29/2024 15:23,3/30/2024 2:23,18,4.4,5.2,6.2,7.3,8.2,
3/29/2024 15:24,3/30/2024 2:24,18,4.5,5.3,6,7.1,8,
3/29/2024 15:25,3/30/2024 2:25,18,4.5,5.3,6.1,7.2,8.1,
3/29/2024 15:26,3/30/2024 2:26,18,4.5,5.3,6.2,7.4,8.3,
3/29/2024 15:27,3/30/2024 2:27,18,4.5,5.3,6,7.1,7.9,
3/29/2024 15:28,3/30/2024 2:28,18,4.5,5.2,6.2,7.1,7.9,
3/29/2024 15:29,3/30/2024 2:29,18,4.5,5.4,6.3,7.5,8.4,
3/29/2024 15:30,3/30/2024 2:30,18,4.5,5.3,6.3,7.6,8.6,
3/29/2024 15:31,3/30/2024 2:31,18,4.6,5.3,6.2,7.2,7.9,
3/29/2024 15:32,3/30/2024 2:32,18,4.4,5.1,6,7.2,8.1,
3/29/2024 15:33,3/30/2024 2:33,18,4.5,5.3,6.2,7.4,8.3,
3/29/2024 15:34,3/30/2024 2:34,18,4.5,5.2,6,7.1,8,
3/29/2024 15:35,3/30/2024 2:35,18,4.4,5.2,5.9,7,7.8,
3/29/2024 15:36,3/30/2024 2:36,18,4.4,5.1,5.8,6.7,7.4,
3/29/2024 15:37,3/30/2024 2:37,18,4.3,5.1,5.8,6.5,7,
3/29/2024 15:38,3/30/2024 2:38,18,4.4,5.1,5.9,6.9,7.6,
3/29/2024 15:39,3/30/2024 2:39,18,4.4,5.1,5.9,6.7,7.4,
3/29/2024 15:40,3/30/2024 2:40,18,4.4,5.1,5.8,6.9,7.7,
3/29/2024 15:41,3/30/2024 2:41,18,4.6,5.4,6.2,7.3,8.1,
3/29/2024 15:42,3/30/2024 2:42,18,4.6,5.3,6.2,7.5,8.5,
3/29/2024 15:43,3/30/2024 2:43,18,4.7,5.4,6.2,7.1,7.7,
3/29/2024 15:44,3/30/2024 2:44,18,4.7,5.4,6.1,6.9,7.5,
3/29/2024 15:45,3/30/2024 2:45,18,4.7,5.4,6,7.1,7.9,
3/29/2024 15:46,3/30/2024 2:46,18,4.7,5.3,6.1,6.9,7.6,
3/29/2024 15:47,3/30/2024 2:47,18,4.7,5.4,6.2,7.1,7.9,
3/29/2024 15:48,3/30/2024 2:48,18,4.7,5.3,6,6.8,7.5,
3/29/2024 15:49,3/30/2024 2:49,18,4.7,5.3,6,6.9,7.5,
3/29/2024 15:50,3/30/2024 2:50,18,4.7,5.3,6,6.9,7.6,
3/29/2024 15:51,3/30/2024 2:51,18,4.7,5.3,6.1,7.1,7.8,
3/29/2024 15:52,3/30/2024 2:52,18,4.8,5.5,6.2,7.1,7.8,
3/29/2024 15:53,3/30/2024 2:53,18,4.7,5.3,6.2,7,7.7,
3/29/2024 15:54,3/30/2024 2:54,18,4.6,5.2,6,6.9,7.6,
3/29/2024 15:55,3/30/2024 2:55,18,4.6,5.3,6,7.1,8,
3/29/2024 15:56,3/30/2024 2:56,18,4.7,5.3,6.1,7,7.8,
3/29/2024 15:57,3/30/2024 2:57,18,4.7,5.4,6.1,7,7.7,
3/29/2024 15:58,3/30/2024 2:58,18,4.7,5.6,6.5,7.5,8.4,
3/29/2024 15:59,3/30/2024 2:59,18,4.7,5.5,6.5,7.8,8.8,
3/29/2024 16:00,3/30/2024 3:00,18,4.8,5.6,6.5,7.4,8,
3/29/2024 16:01,3/30/2024 3:01,18,4.9,5.7,6.7,7.6,8.3,
3/29/2024 16:02,3/30/2024 3:02,18,5.1,5.9,6.8,7.9,8.8,
3/29/2024 16:03,3/30/2024 3:03,18,5,5.9,6.7,7.9,8.8,
3/29/2024 16:04,3/30/2024 3:04,18,5,5.8,6.8,7.9,8.8,
3/29/2024 16:05,3/30/2024 3:05,18,4.9,5.8,6.8,7.8,8.6,
3/29/2024 16:06,3/30/2024 3:06,18,4.8,5.6,6.4,7.4,8.2,
3/29/2024 16:07,3/30/2024 3:07,18,4.8,5.5,6.4,7.3,8.1,
3/29/2024 16:08,3/30/2024 3:08,18,4.8,5.6,6.7,7.9,8.9,
3/29/2024 16:09,3/30/2024 3:09,18,4.8,5.6,6.5,7.6,8.4,
3/29/2024 16:10,3/30/2024 3:10,18,4.8,5.6,6.6,7.7,8.6,
3/29/2024 16:11,3/30/2024 3:11,18,4.8,5.6,6.5,7.5,8.3,
3/29/2024 16:12,3/30/2024 3:12,18,4.9,5.6,6.4,7.4,8.2,
3/29/2024 16:13,3/30/2024 3:13,18,4.9,5.6,6.6,7.6,8.5,
3/29/2024 16:14,3/30/2024 3:14,18,4.9,5.7,6.5,7.5,8.4,
3/29/2024 16:15,3/30/2024 3:15,18,4.8,5.5,6.2,7.1,7.9,
3/29/2024 16:16,3/30/2024 3:16,18,4.8,5.5,6.3,7.3,8.1,
3/29/2024 16:17,3/30/2024 3:17,18,4.8,5.4,6.1,7.1,7.8,
3/29/2024 16:18,3/30/2024 3:18,18,4.6,5.4,6.2,7.1,7.8,
3/29/2024 16:19,3/30/2024 3:19,18,4.6,5.3,6,7,7.7,
3/29/2024 16:20,3/30/2024 3:20,18,4.6,5.3,6,7,7.8,
3/29/2024 16:21,3/30/2024 3:21,18,4.6,5.3,6.1,7,7.7,
3/29/2024 16:22,3/30/2024 3:22,18,4.7,5.4,6.1,7.1,7.8,
3/29/2024 16:23,3/30/2024 3:23,18,4.6,5.3,6,7,7.7,
3/29/2024 16:24,3/30/2024 3:24,18,4.8,5.6,6.2,7.1,7.7,
3/29/2024 16:25,3/30/2024 3:25,18,4.7,5.3,6.1,7,7.7,
3/29/2024 16:26,3/30/2024 3:26,18,4.6,5.3,5.9,6.8,7.5,
3/29/2024 16:27,3/30/2024 3:27,18,4.6,5.3,6.1,7.1,7.8,
3/29/2024 16:28,3/30/2024 3:28,18,4.7,5.5,6.4,7.5,8.3,
3/29/2024 16:29,3/30/2024 3:29,18,4.6,5.4,6.3,7.2,7.9,
3/29/2024 16:30,3/30/2024 3:30,18,4.6,5.4,6.3,7.3,8,
3/29/2024 16:31,3/30/2024 3:31,18,4.7,5.5,6.3,7.2,8,
3/29/2024 16:32,3/30/2024 3:32,18,4.6,5.3,6.1,7.2,8,
3/29/2024 16:33,3/30/2024 3:33,18,4.6,5.3,6.1,7.1,7.8,
3/29/2024 16:34,3/30/2024 3:34,18,4.6,5.4,6.1,7.1,7.8,
3/29/2024 16:35,3/30/2024 3:35,18,4.7,5.4,6.3,7.3,8.1,
3/29/2024 16:36,3/30/2024 3:36,18,4.6,5.4,6.1,7,7.7,
3/29/2024 16:37,3/30/2024 3:37,18,4.5,5.3,6.1,7,7.7,
3/29/2024 16:38,3/30/2024 3:38,18,4.6,5.2,5.8,6.9,7.6,
3/29/2024 16:39,3/30/2024 3:39,18,4.6,5.4,6.3,7.2,7.9,
3/29/2024 16:40,3/30/2024 3:40,18,4.5,5.2,5.9,6.7,7.3,
3/29/2024 16:41,3/30/2024 3:41,18,4.5,5.1,5.8,6.8,7.6,
3/29/2024 16:42,3/30/2024 3:42,18,4.4,5,5.7,6.6,7.3,
3/29/2024 16:43,3/30/2024 3:43,18,4.5,5.2,6,6.8,7.5,
3/29/2024 16:44,3/30/2024 3:44,18,4.5,5.2,5.8,6.7,7.3,
3/29/2024 16:45,3/30/2024 3:45,18,4.4,5.1,5.9,6.9,7.6,
3/29/2024 16:46,3/30/2024 3:46,18,4.3,4.8,5.5,6.3,6.9,
3/29/2024 16:47,3/30/2024 3:47,18,4.3,4.9,5.6,6.3,6.8,
3/29/2024 16:48,3/30/2024 3:48,18,4.3,5,5.6,6.4,7,
3/29/2024 16:49,3/30/2024 3:49,18,4.2,4.9,5.6,6.4,7,
3/29/2024 16:50,3/30/2024 3:50,18,4.1,4.8,5.5,6.2,6.8,
3/29/2024 16:51,3/30/2024 3:51,18,4.1,4.9,5.6,6.3,6.9,
3/29/2024 16:52,3/30/2024 3:52,18,4.1,4.7,5.2,5.8,6.2,
3/29/2024 16:53,3/30/2024 3:53,18,4.1,4.8,5.4,6.1,6.7,
3/29/2024 16:54,3/30/2024 3:54,18,4,4.7,5.2,5.9,6.4,
3/29/2024 16:55,3/30/2024 3:55,18,4.1,4.8,5.4,6.1,6.6,
3/29/2024 16:56,3/30/2024 3:56,18,4.2,4.8,5.4,6,6.4,
3/29/2024 16:57,3/30/2024 3:57,18,4.2,4.8,5.3,5.9,6.4,
3/29/2024 16:58,3/30/2024 3:58,18,4.1,4.8,5.4,6,6.6,
3/29/2024 16:59,3/30/2024 3:59,18,4.1,4.7,5.3,6,6.5,
3/29/2024 17:00,3/30/2024 4:00,18,4.1,4.8,5.4,6.1,6.7,
3/29/2024 17:01,3/30/2024 4:01,18,4.1,4.8,5.4,6.1,6.6,
3/29/2024 17:02,3/30/2024 4:02,18,4,4.7,5.3,6.1,6.6,
3/29/2024 17:03,3/30/2024 4:03,18,4,4.7,5.3,5.8,6.2,
3/29/2024 17:04,3/30/2024 4:04,18,4,4.6,5.3,5.9,6.4,
3/29/2024 17:05,3/30/2024 4:05,18,3.9,4.5,5.2,5.8,6.3,
3/29/2024 17:06,3/30/2024 4:06,18,4.1,4.8,5.4,6.1,6.7,
3/29/2024 17:07,3/30/2024 4:07,18,4,4.7,5.2,5.8,6.2,
3/29/2024 17:08,3/30/2024 4:08,18,3.9,4.6,5.2,5.7,6,
3/29/2024 17:09,3/30/2024 4:09,18,3.9,4.5,5.1,5.7,6.2,
3/29/2024 17:10,3/30/2024 4:10,18,4,4.6,5.1,5.6,6.1,
3/29/2024 17:11,3/30/2024 4:11,18,4,4.6,5.3,5.8,6.3,
3/29/2024 17:12,3/30/2024 4:12,18,3.9,4.6,5.2,5.6,6,
3/29/2024 17:13,3/30/2024 4:13,18,3.9,4.6,5.2,5.8,6.2,
3/29/2024 17:14,3/30/2024 4:14,18,3.9,4.5,5.1,5.7,6.1,
3/29/2024 17:15,3/30/2024 4:15,18,4,4.7,5.3,6,6.5,
3/29/2024 17:16,3/30/2024 4:16,18,3.9,4.6,5.3,6,6.5,
3/29/2024 17:17,3/30/2024 4:17,18,3.9,4.6,5.3,5.9,6.4,
3/29/2024 17:18,3/30/2024 4:18,18,3.8,4.5,5.1,5.7,6.2,
3/29/2024 17:19,3/30/2024 4:19,18,3.9,4.7,5.3,6,6.5,
3/29/2024 17:20,3/30/2024 4:20,18,3.9,4.6,5.4,6.1,6.7,
3/29/2024 17:21,3/30/2024 4:21,18,4,4.7,5.6,6.4,7,
3/29/2024 17:22,3/30/2024 4:22,18,3.9,4.7,5.5,6.3,6.8,
3/29/2024 17:23,3/30/2024 4:23,18,3.9,4.7,5.6,6.5,7.3,
3/29/2024 17:24,3/30/2024 4:24,18,4,4.9,5.7,6.6,7.4,
3/29/2024 17:25,3/30/2024 4:25,18,3.9,4.8,5.6,6.3,6.9,
3/29/2024 17:26,3/30/2024 4:26,18,4.1,4.9,5.7,6.7,7.4,
3/29/2024 17:27,3/30/2024 4:27,18,4.1,5,5.9,6.8,7.5,
3/29/2024 17:28,3/30/2024 4:28,18,4.1,5,5.9,6.8,7.5,
3/29/2024 17:29,3/30/2024 4:29,18,4,4.9,5.8,6.7,7.4,
3/29/2024 17:30,3/30/2024 4:30,18,4.1,5.1,6,6.8,7.5,
3/29/2024 17:31,3/30/2024 4:31,18,4.2,5.1,6,6.9,7.7,
3/29/2024 17:32,3/30/2024 4:32,18,4.1,5.1,5.8,6.7,7.5,
3/29/2024 17:33,3/30/2024 4:33,18,4.1,5.2,6,6.7,7.3,
3/29/2024 17:34,3/30/2024 4:34,18,4.2,5.2,6.2,7.1,7.8,
3/29/2024 17:35,3/30/2024 4:35,18,4.2,5.2,6.2,7.2,7.9,
3/29/2024 17:36,3/30/2024 4:36,18,4.2,5.1,6.2,6.9,7.5,
3/29/2024 17:37,3/30/2024 4:37,18,4.2,5.4,6.4,7.5,8.4,
3/29/2024 17:38,3/30/2024 4:38,18,4.3,5.3,6.2,7.1,7.8,
3/29/2024 17:39,3/30/2024 4:39,18,4.3,5.4,6.4,7.5,8.4,
3/29/2024 17:40,3/30/2024 4:40,18,4.4,5.4,6.2,7.2,8,
3/29/2024 17:41,3/30/2024 4:41,18,4.4,5.4,6.4,7.6,8.5,
3/29/2024 17:42,3/30/2024 4:42,18,4.4,5.4,6.3,7.3,8,
3/29/2024 17:43,3/30/2024 4:43,18,4.5,5.7,6.8,7.9,8.8,
3/29/2024 17:44,3/30/2024 4:44,18,4.6,5.7,6.8,7.9,8.7,
3/29/2024 17:45,3/30/2024 4:45,18,4.6,5.7,6.8,7.9,8.7,
3/29/2024 17:46,3/30/2024 4:46,18,4.7,5.9,7,8.3,9.3,
3/29/2024 17:47,3/30/2024 4:47,18,4.9,6.1,7.2,8.6,9.8,
3/29/2024 17:48,3/30/2024 4:48,18,5,6.2,7.2,8.7,9.9,
3/29/2024 17:49,3/30/2024 4:49,18,5,6.3,7.4,8.9,10.1,
3/29/2024 17:50,3/30/2024 4:50,18,5.1,6.4,7.7,9.2,10.4,
3/29/2024 17:51,3/30/2024 4:51,18,5.1,6.6,7.9,9.4,10.6,
3/29/2024 17:52,3/30/2024 4:52,18,5.4,6.7,8.2,9.8,11.1,
3/29/2024 17:53,3/30/2024 4:53,18,5.3,6.7,8.1,10,11.4,
3/29/2024 17:54,3/30/2024 4:54,18,5.4,6.8,8.2,10.1,11.5,
3/29/2024 17:55,3/30/2024 4:55,18,5.5,7,8.5,10.3,11.6,
3/29/2024 17:56,3/30/2024 4:56,18,5.8,7.3,8.9,10.9,12.4,
3/29/2024 17:57,3/30/2024 4:57,18,5.7,7.1,8.7,10.8,12.4,
3/29/2024 17:58,3/30/2024 4:58,18,5.7,7.1,8.5,10.3,11.6,
3/29/2024 17:59,3/30/2024 4:59,18,5.6,7.3,8.9,10.7,12.1,
3/29/2024 18:00,3/30/2024 5:00,18,5.8,7.3,9,10.7,12.1,
3/29/2024 18:01,3/30/2024 5:01,18,5.8,7.3,8.9,10.6,11.9,
3/29/2024 18:02,3/30/2024 5:02,18,5.9,7.4,8.9,10.7,12.1,
3/29/2024 18:03,3/30/2024 5:03,18,6,7.4,8.9,10.8,12.2,
3/29/2024 18:04,3/30/2024 5:04,18,6.2,7.7,9.5,11.6,13.2,
3/29/2024 18:05,3/30/2024 5:05,18,6.3,8,9.7,11.8,13.4,
3/29/2024 18:06,3/30/2024 5:06,18,6.5,8.1,9.8,11.8,13.3,
3/29/2024 18:07,3/30/2024 5:07,18,6.6,8.2,9.8,11.8,13.3,
3/29/2024 18:08,3/30/2024 5:08,18,6.8,8.4,10,12.2,13.9,
3/29/2024 18:09,3/30/2024 5:09,18,6.9,8.6,10.6,12.9,14.7,
3/29/2024 18:10,3/30/2024 5:10,18,7,8.7,10.5,12.7,14.5,
3/29/2024 18:11,3/30/2024 5:11,18,7,8.6,10.5,12.9,14.7,
3/29/2024 18:12,3/30/2024 5:12,18,7,8.5,10.4,12.8,14.6,
3/29/2024 18:13,3/30/2024 5:13,18,7,8.6,10.3,12.4,14.1,
3/29/2024 18:14,3/30/2024 5:14,18,6.9,8.5,10,12.2,13.9,
3/29/2024 18:15,3/30/2024 5:15,18,6.8,8.4,10.2,12.2,13.7,
3/29/2024 18:16,3/30/2024 5:16,18,6.7,8.4,10,12,13.5,
3/29/2024 18:17,3/30/2024 5:17,18,6.7,8.4,10.1,12,13.5,
3/29/2024 18:18,3/30/2024 5:18,18,6.8,8.4,10,12.2,13.9,
3/29/2024 18:19,3/30/2024 5:19,18,6.6,8.2,9.7,11.5,12.9,
3/29/2024 18:20,3/30/2024 5:20,18,6.4,8.2,9.9,11.7,13,
3/29/2024 18:21,3/30/2024 5:21,18,6.3,7.9,9.5,11.3,12.7,
3/29/2024 18:22,3/30/2024 5:22,18,6.2,7.9,9.5,11.6,13.1,
3/29/2024 18:23,3/30/2024 5:23,18,6.2,7.9,9.5,11.2,12.5,
